timestamp,light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door
28-05-24 04:18,0,0,0,1,0,0,0,248,296,0,1,0
28-05-24 04:19,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:20,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:21,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:22,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:23,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:24,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:25,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:26,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:27,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:28,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:29,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:30,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:31,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:32,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:33,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:34,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:35,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:36,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:37,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:38,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:39,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:40,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:41,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:42,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:43,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:44,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:45,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:46,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:47,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:48,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:49,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:50,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:51,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:52,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:53,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:54,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:55,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:56,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:57,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:58,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 04:59,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:00,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:01,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:02,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:03,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:04,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:05,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:06,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:07,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:08,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:09,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:10,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:11,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:12,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:13,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:14,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:15,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:16,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:17,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:18,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:19,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:20,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:21,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:22,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:23,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:24,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:25,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:26,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:27,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:28,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:29,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:30,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:31,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:32,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:33,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:34,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:35,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:36,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:37,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:38,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:39,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:40,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:41,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:42,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:43,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:44,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:45,0,0,0,1,0,0,0,237,296,0,1,0
28-05-24 05:46,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:47,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:48,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:49,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:50,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:51,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:52,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:53,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:54,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:55,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:56,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:57,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:58,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 05:59,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:00,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:01,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:02,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:03,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:04,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:05,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:06,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:07,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:08,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:09,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:10,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:11,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:12,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:13,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:14,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:15,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:16,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:17,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:18,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:19,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:20,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:21,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:22,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:23,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:24,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:25,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:26,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:27,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:28,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:29,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:30,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:31,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:32,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:33,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:34,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:35,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:36,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:37,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:38,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:39,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:40,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:41,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:42,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:43,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:44,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:45,0,0,0,1,0,0,0,237,297,0,1,0
28-05-24 06:46,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:47,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:48,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:49,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:50,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:51,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:52,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:53,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:54,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:55,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:56,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:57,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:58,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 06:59,0,0,0,1,0,0,0,237,301,0,1,0
28-05-24 07:00,0,0,0,1,0,0,0,237,301,1,1,0
28-05-24 07:01,0,0,0,1,0,0,0,237,301,1,1,0
28-05-24 07:02,0,0,0,1,0,0,0,237,301,1,1,0
28-05-24 07:03,0,0,0,1,0,0,0,237,301,1,2,0
28-05-24 07:04,0,0,0,1,0,0,0,237,301,0,2,0
28-05-24 07:05,0,0,0,1,0,0,0,237,301,0,2,0
28-05-24 07:06,0,0,0,1,0,0,0,237,301,0,3,0
28-05-24 07:07,0,0,0,1,0,0,0,237,301,0,3,0
28-05-24 07:08,0,0,0,1,0,0,0,237,301,1,3,0
28-05-24 07:09,0,0,0,1,0,0,0,237,301,0,3,0
28-05-24 07:10,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:11,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:12,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:13,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:14,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:15,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:16,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:17,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:18,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:19,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:20,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:21,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:22,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:23,0,0,0,1,0,0,0,237,304,1,3,1
28-05-24 07:24,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:25,0,0,0,1,0,0,0,237,304,1,3,0
28-05-24 07:26,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:27,0,0,0,1,0,0,0,237,304,1,3,0
28-05-24 07:28,0,0,0,1,0,0,0,237,304,0,3,0
28-05-24 07:29,0,0,0,0,0,0,0,237,304,0,3,0
28-05-24 07:30,0,0,0,0,0,0,0,237,304,0,2,0
28-05-24 07:31,0,0,0,0,0,0,0,237,304,0,2,0
28-05-24 07:32,0,0,0,0,0,0,0,237,304,0,2,0
28-05-24 07:33,0,0,0,0,0,0,0,237,304,0,2,0
28-05-24 07:34,0,0,0,0,0,0,0,253,304,0,2,0
28-05-24 07:35,0,0,0,0,0,0,0,253,304,0,2,0
28-05-24 07:36,0,0,0,0,0,0,0,253,304,0,2,0
28-05-24 07:37,0,0,0,0,0,0,0,253,304,0,2,0
28-05-24 07:38,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:39,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:40,0,0,0,0,0,0,0,253,315,1,2,0
28-05-24 07:41,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:42,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:43,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:44,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:45,0,0,0,0,0,0,0,253,315,1,2,0
28-05-24 07:46,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:47,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:48,0,0,0,0,0,0,0,253,315,0,2,0
28-05-24 07:49,0,0,0,0,0,0,0,265,315,0,2,0
28-05-24 07:50,0,0,0,0,0,0,0,265,315,0,2,0
28-05-24 07:51,0,0,0,0,0,0,0,265,315,1,2,0
28-05-24 07:52,0,0,0,0,0,0,0,265,315,0,2,0
28-05-24 07:53,0,0,0,0,0,0,0,265,315,1,2,0
28-05-24 07:54,0,0,0,0,0,0,0,265,315,1,2,0
28-05-24 07:55,0,0,0,0,0,0,0,265,315,1,2,0
28-05-24 07:56,0,0,0,0,0,0,0,265,315,0,3,0
28-05-24 07:57,0,0,0,0,0,0,0,265,315,0,3,0
28-05-24 07:58,0,0,0,0,0,0,0,265,315,1,3,0
28-05-24 07:59,0,0,0,0,0,0,0,265,315,0,3,0
28-05-24 08:00,0,0,0,0,0,0,0,265,315,1,3,0
28-05-24 08:01,0,0,0,0,0,0,0,265,315,1,3,0
28-05-24 08:02,0,0,0,0,0,0,0,265,315,0,3,0
28-05-24 08:03,0,0,0,0,0,0,0,265,315,0,3,0
28-05-24 08:04,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:05,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:06,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:07,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:08,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:09,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:10,0,0,0,0,0,0,0,277,315,0,3,0
28-05-24 08:11,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:12,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:13,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:14,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:15,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:16,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:17,0,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:18,1,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:19,1,0,0,0,0,0,0,277,318,0,3,0
28-05-24 08:20,1,0,0,0,0,0,0,287,318,0,3,0
28-05-24 08:21,1,0,0,0,0,0,0,287,318,1,3,0
28-05-24 08:22,1,0,0,0,0,0,0,287,318,1,3,0
28-05-24 08:23,1,0,0,0,0,0,0,287,318,0,3,0
28-05-24 08:24,1,0,0,0,0,0,0,287,318,0,3,0
28-05-24 08:25,1,0,0,0,0,0,0,287,318,0,3,0
28-05-24 08:26,1,0,0,0,0,0,0,287,318,0,3,0
28-05-24 08:27,1,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:28,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:29,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:30,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:31,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:32,0,0,0,0,0,0,0,287,321,1,3,0
28-05-24 08:33,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:34,0,0,0,0,0,0,0,287,321,0,3,0
28-05-24 08:35,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:36,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:37,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:38,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:39,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:40,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:41,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:42,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:43,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:44,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:45,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:46,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:47,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:48,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:49,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:50,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:51,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:52,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:53,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:54,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:55,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:56,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:57,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:58,0,0,0,0,0,0,0,299,321,0,3,0
28-05-24 08:59,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:00,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:01,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:02,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:03,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:04,0,0,0,0,0,0,0,299,328,0,3,0
28-05-24 09:05,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:06,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:07,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:08,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:09,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:10,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:11,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:12,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:13,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:14,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:15,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:16,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:17,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:18,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:19,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:20,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:21,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:22,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:23,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:24,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:25,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:26,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:27,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:28,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:29,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:30,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:31,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:32,0,0,0,0,0,0,0,313,328,0,3,0
28-05-24 09:33,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:34,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:35,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:36,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:37,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:38,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:39,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:40,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:41,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:42,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:43,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:44,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:45,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:46,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:47,0,0,0,0,0,0,0,313,335,0,3,0
28-05-24 09:48,0,0,0,0,0,0,0,313,338,0,3,0
28-05-24 09:49,0,0,0,0,0,0,0,313,338,0,3,0
28-05-24 09:50,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:51,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:52,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:53,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:54,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:55,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:56,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:57,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:58,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 09:59,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:00,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:01,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:02,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:03,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:04,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:05,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:06,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:07,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:08,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:09,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:10,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:11,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:12,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:13,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:14,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:15,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:16,0,0,0,0,0,0,0,323,338,0,3,0
28-05-24 10:17,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:18,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:19,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:20,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:21,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:22,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:23,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:24,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:25,0,0,0,0,1,0,0,323,342,0,3,0
28-05-24 10:26,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:27,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:28,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:29,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:30,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:31,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:32,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:33,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:34,0,0,0,0,1,0,0,323,346,0,3,0
28-05-24 10:35,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:36,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:37,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:38,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:39,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:40,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:41,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:42,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:43,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:44,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:45,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:46,0,0,0,0,1,0,0,333,346,1,3,0
28-05-24 10:47,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:48,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:49,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:50,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:51,0,0,0,0,1,0,0,333,346,1,3,0
28-05-24 10:52,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:53,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:54,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:55,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:56,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:57,0,0,0,0,1,0,0,333,346,0,3,0
28-05-24 10:58,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 10:59,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:00,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:01,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:02,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:03,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:04,0,0,0,0,1,0,0,333,349,0,3,0
28-05-24 11:05,0,0,0,0,1,0,0,333,349,0,3,0
