light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,weekday
0,1,1,0,1,0,0,0.547413793,0.88362069,0,0,0,0
0,1,1,0,0,0,0,0.547413793,0.810344828,0,0,0,0
0,1,1,0,1,0,0,0.547413793,0.702586207,0,0,0,0
0,1,1,0,1,0,0,0.547413793,0.663793103,0,0,0,0
0,1,1,0,1,0,0,0.547413793,0.61637931,0,0,0,0
0,1,1,0,1,0,0,0.547413793,0.586206897,0,0,0,0
0,1,1,0,0,0,0,0.547413793,0.5,0,0,0,0
0,1,1,0,0,0,0,0.5,0.409482759,0,0,0,0
0,1,1,0,0,0,0,0.5,0.409482759,0,0,0,0
0,1,1,0,0,0,0,0.5,0.370689655,0,0,0,0
0,1,1,0,0,0,0,0.5,0.370689655,0,0,0,0
0,1,1,0,0,0,0,0.5,0.353448276,0,0,0,0
0,1,1,0,0,0,0,0.452586207,0.353448276,0,0,0,0
0,1,1,0,0,0,0,0.452586207,0.340517241,0,0,0,0
0,1,1,0,0,0,0,0.452586207,0.340517241,0,0,0,0
0,1,1,0,0,0,1,0.452586207,0.340517241,0,0,0,0
0,1,1,0,0,0,1,0.405172414,0.340517241,0,0,0,0
0,1,1,0,0,0,0,0.405172414,0.327586207,0,0,0,0
0,1,1,0,0,0,1,0.405172414,0.327586207,0,0,0,0
0,1,1,0,0,0,1,0.349137931,0.327586207,0,0,0,0
0,1,1,0,0,0,1,0.349137931,0.327586207,0,0,0,0
0,1,1,1,0,0,0,0.349137931,0.327586207,0,0,0,0
0,1,1,1,0,0,0,0.349137931,0.327586207,0,0,0,0
0,1,1,1,0,0,0,0.349137931,0.310344828,0,0,0,0
0,1,1,1,0,0,0,0.349137931,0.310344828,0,0,0,0
1,1,1,1,0,0,1,0.349137931,0.310344828,0,0,0,0
0,1,1,1,0,0,1,0.349137931,0.310344828,0,0,0,0
0,1,1,1,0,0,1,0.293103448,0.310344828,0,0,0,0
0,1,1,1,0,1,0,0.293103448,0.310344828,0,0,0,0
0,0,0,1,0,1,1,0.293103448,0.301724138,0,0,0,0
0,0,0,1,0,1,0,0.25,0.301724138,0,0,0,0
0,0,0,1,0,1,0,0.25,0.301724138,0,0,0,0
0,0,0,1,0,1,0,0.25,0.301724138,0,0,0,0
0,1,1,1,0,0,1,0.25,0.301724138,1,0,0,0
0,0,0,1,0,0,1,0.206896552,0.301724138,0,0,0,0
0,1,1,1,0,0,1,0.206896552,0.301724138,1,0,0,0
1,0,0,0,0,0,0,0.176724138,0.38362069,0,0,0,1
0,0,0,0,0,0,0,0.176724138,0.409482759,0,0,0,1
0,0,0,0,0,0,0,0.176724138,0.409482759,1,0,0,1
0,0,0,1,0,0,1,0.465517241,0.577586207,0,0,0,1
0,1,1,1,0,0,1,0.387931034,0.577586207,0,0,0,1
0,1,1,1,0,0,0,0.336206897,0.530172414,0,0,0,1
0,1,1,1,0,0,0,0.336206897,0.530172414,0,0,0,1
1,1,1,1,0,0,1,0.336206897,0.517241379,1,0,0,1
0,1,1,1,0,0,1,0.271551724,0.504310345,1,0,0,1
0,1,1,1,0,0,1,0.271551724,0.504310345,1,0,0,1
0,1,1,1,0,0,1,0.271551724,0.504310345,0,0,0,1
0,1,1,1,0,0,0,0.202586207,0.504310345,0,0,0,1
0,1,1,1,0,0,0,0.202586207,0.504310345,1,0,1,1
0,1,1,1,0,0,1,0.155172414,0.469827586,0,0,0,1
0,1,1,1,0,0,0,0.155172414,0.469827586,0,0,0,1
0,1,1,1,0,0,0,0.155172414,0.469827586,0,0,0,1
0,1,1,1,0,0,0,0.155172414,0.469827586,0,0,0,1
0,1,1,1,0,0,0,0.155172414,0.469827586,0,0,0,1
0,1,1,1,0,0,0,0.155172414,0.456896552,0,0,0,1
0,0,0,1,0,1,0,0.155172414,0.456896552,0,0,0,1
0,0,0,1,0,0,0,0.13362069,0.409482759,1,0,0,1
0,0,0,1,0,0,0,0.13362069,0.422413793,0,1,0,1
0,0,0,1,0,0,0,0.13362069,0.422413793,0,1,0,1
0,0,0,0,0,0,0,0.13362069,0.422413793,0,0.5,0,1
0,0,0,0,0,0,0,0.202586207,0.469827586,1,0.5,0,1
0,0,0,0,0,0,0,0.254310345,0.469827586,0,0.5,0,1
0,0,0,0,0,0,0,0.254310345,0.469827586,1,1,0,1
0,0,0,0,0,0,0,0.306034483,0.469827586,0,1,0,1
1,0,0,0,0,0,0,0.349137931,0.482758621,0,1,0,1
0,1,1,0,1,0,1,0.594827586,0.620689655,1,0,0,1
0,0,0,0,0,0,1,0.594827586,0.573275862,0,0,0,1
0,0,0,0,0,0,0,0.594827586,0.517241379,0,0,0,1
0,0,0,0,0,0,0,0.594827586,0.487068966,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.469827586,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.456896552,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.443965517,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.431034483,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.431034483,0,0,0,1
0,0,0,0,0,0,1,0.547413793,0.431034483,0,0,0,1
0,1,1,0,0,0,1,0.547413793,0.431034483,1,0,0,1
0,0,0,0,0,0,1,0.547413793,0.431034483,0,0,0,1
0,0,0,0,0,0,1,0.482758621,0.431034483,0,0,0,1
0,0,0,0,0,0,0,0.405172414,0.431034483,0,0,0,1
0,0,0,0,0,0,0,0.405172414,0.431034483,0,0,0,1
0,0,0,0,0,0,0,0.405172414,0.431034483,0,0,0,1
0,1,1,0,0,0,1,0.340517241,0.439655172,0,0,0,1
1,1,1,1,0,0,1,0.340517241,0.439655172,0,0,0,1
1,1,1,1,0,0,0,0.340517241,0.439655172,0,0,0,1
0,1,1,1,0,0,0,0.340517241,0.439655172,0,0,0,1
0,1,1,1,0,0,0,0.340517241,0.439655172,0,0,0,1
0,1,1,1,0,0,0,0.340517241,0.426724138,0,0,0,1
0,1,1,1,0,0,1,0.288793103,0.426724138,0,0,0,1
0,1,1,1,0,0,1,0.288793103,0.426724138,1,0,0,1
0,1,1,1,0,0,1,0.288793103,0.426724138,0,0,0,1
0,0,0,1,0,1,1,0.237068966,0.426724138,0,0,0,1
1,0,0,1,0,0,0,0.193965517,0.400862069,0,0,0,1
0,0,0,1,0,0,0,0.193965517,0.400862069,1,0,0,1
0,1,1,0,0,0,0,0.547413793,0.556034483,0,0,0,1
0,1,1,0,0,0,0,0.504310345,0.556034483,0,0,0,1
0,1,1,0,0,0,0,0.504310345,0.556034483,0,0,0,1
0,1,1,1,0,0,0,0.504310345,0.556034483,0,0,0,1
0,1,1,1,0,0,0,0.409482759,0.556034483,0,0,0,1
0,1,1,1,0,0,0,0.409482759,0.556034483,0,0,0,1
0,1,1,1,0,0,0,0.409482759,0.530172414,0,0,0,1
0,1,1,1,0,0,0,0.353448276,0.517241379,0,0,0,1
0,1,1,1,0,0,0,0.353448276,0.517241379,0,0,0,1
0,1,1,1,0,0,0,0.353448276,0.5,0,0,0,1
0,1,1,1,0,0,0,0.353448276,0.5,0,0,0,1
0,0,0,1,0,1,0,0.353448276,0.5,0,0,0,1
0,0,0,1,0,0,0,0.353448276,0.5,0,0,0,1
0,0,0,1,0,0,0,0.301724138,0.487068966,0,0,0,1
0,0,0,1,0,0,0,0.301724138,0.487068966,0,0,0,1
0,0,0,1,0,0,0,0.301724138,0.474137931,0,0,0,1
0,0,0,1,0,0,0,0.198275862,0.474137931,1,0,0,1
1,0,0,1,0,0,0,0.150862069,0.396551724,0,0,0,1
1,0,0,1,0,0,0,0.150862069,0.396551724,0,0,0,1
0,0,0,1,0,0,0,0.150862069,0.409482759,0,0,0,1
0,0,0,1,0,0,0,0.150862069,0.409482759,0,0.5,0,1
0,0,0,0,0,0,0,0.150862069,0.409482759,1,1,0,1
0,1,1,1,0,0,0,0.495689655,0.400862069,0,0,0,1
0,1,1,1,0,0,0,0.495689655,0.400862069,0,0,0,1
0,1,1,1,0,0,0,0.495689655,0.336206897,1,0,0,1
0,1,1,1,0,0,0,0.495689655,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.448275862,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.448275862,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.448275862,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.448275862,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.448275862,0.310344828,0,0,0,1
0,0,0,1,0,1,0,0.448275862,0.306034483,0,0,0,1
0,0,0,1,0,1,0,0.448275862,0.306034483,0,0,0,1
0,0,0,1,0,0,0,0.448275862,0.306034483,0,0,0,1
0,0,0,1,0,0,0,0.448275862,0.306034483,0,0,0,1
1,0,0,1,0,0,0,0.400862069,0.306034483,0,0,0,1
0,0,0,1,0,0,0,0.400862069,0.306034483,0,0,0,1
0,0,0,1,0,0,0,0.400862069,0.297413793,0,0,0,1
0,0,0,1,0,0,0,0.318965517,0.297413793,1,0,0,1
0,0,0,1,0,0,0,0.318965517,0.297413793,0,0,0,1
0,0,0,1,0,0,0,0.275862069,0.297413793,1,0,0,1
0,0,0,1,0,0,0,0.275862069,0.297413793,1,0,1,1
0,0,0,1,0,0,0,0.275862069,0.297413793,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.314655172,1,0,0,1
1,0,0,0,0,0,0,0.120689655,0.314655172,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.336206897,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.336206897,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.349137931,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.349137931,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.36637931,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.36637931,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.379310345,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.120689655,0.426724138,1,0,0,1
0,1,1,0,0,0,0,0.556034483,0.620689655,1,0,0,1
0,0,0,0,0,0,0,0.556034483,0.637931034,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.659482759,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.676724138,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.689655172,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.689655172,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.599137931,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.599137931,0.650862069,0,0,0,1
0,0,0,0,0,0,0,0.599137931,0.620689655,0,0,0,1
0,0,0,0,0,0,0,0.396551724,0.306034483,0,0,0,1
0,0,0,0,0,0,0,0.340517241,0.314655172,0,0,0,1
0,0,0,0,0,0,0,0.340517241,0.314655172,0,0,0,1
0,1,1,0,0,0,0,0.293103448,0.314655172,0,0,0,1
0,1,1,1,0,0,0,0.293103448,0.314655172,0,0,0,1
0,1,1,1,0,0,0,0.293103448,0.314655172,0,0,0,1
0,1,1,1,0,0,0,0.232758621,0.314655172,0,0,0,1
0,1,1,1,0,0,0,0.232758621,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.232758621,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.232758621,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.185344828,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.185344828,0.310344828,0,0,0,1
0,1,1,1,0,0,0,0.185344828,0.310344828,0,0,0,1
0,0,0,1,0,1,0,0.185344828,0.318965517,0,0,0,1
1,0,0,1,0,0,0,0.155172414,0.349137931,0,0,0,0
0,0,0,1,0,0,0,0.155172414,0.349137931,1,0,0,0
0,0,0,1,0,0,0,0.155172414,0.36637931,0,0,0,0
0,0,0,1,0,0,0,0.155172414,0.379310345,0,0,0,0
0,0,0,0,0,0,0,0.331896552,0.452586207,0,0,0,0
0,0,0,0,0,0,0,0.387931034,0.452586207,0,0,0,0
0,0,0,0,0,0,0,0.387931034,0.452586207,0,0,0,0
0,1,1,0,0,0,0,0.387931034,0.469827586,0,0,0,0
0,1,1,0,0,0,0,0.387931034,0.469827586,0,0,0,0
0,1,1,0,0,0,0,0.387931034,0.487068966,0,0,0,0
0,1,1,0,0,0,0,0.387931034,0.5,0,0,0,0
0,1,1,0,0,0,0,0.431034483,0.5,0,0,0,0
0,1,1,0,0,0,0,0.431034483,0.5,0,0,0,0
0,1,1,0,0,0,0,0.431034483,0.525862069,0,0,0,0
0,1,1,0,0,0,0,0.431034483,0.525862069,0,0,0,0
0,1,1,0,0,0,0,0.431034483,0.543103448,0,0,0,0
0,0,0,0,0,0,0,0.431034483,0.556034483,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,1,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
1,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.586206897,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.560344828,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.547413793,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.547413793,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.547413793,0,0,0,0
0,0,0,0,1,0,0,0.521551724,0.534482759,1,0,0,0
0,0,0,0,1,0,0,0.521551724,0.534482759,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.517241379,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.517241379,0,0,0,0
0,0,0,0,0,0,0,0.521551724,0.5,0,0,0,0
0,0,0,0,0,0,0,0.49137931,0.5,0,0,0,0
0,0,0,0,0,0,0,0.49137931,0.487068966,0,0,0,0
0,0,0,0,0,0,0,0.49137931,0.487068966,0,0,0,0
0,0,0,0,0,0,0,0.49137931,0.487068966,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.474137931,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.456896552,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.456896552,0,0,0,0
0,0,0,0,0,0,0,0.452586207,0.456896552,0,0,0,0
0,0,0,0,0,0,0,0.409482759,0.456896552,0,0,0,0
0,0,0,0,0,0,0,0.409482759,0.456896552,0,0,0,0
0,1,1,1,0,0,0,0.409482759,0.456896552,0,0,0,0
0,1,1,1,0,0,0,0.362068966,0.465517241,1,0,0,0
0,1,1,1,0,0,0,0.362068966,0.465517241,0,0,0,0
0,1,1,1,0,0,0,0.362068966,0.465517241,0,0,0,0
1,1,1,1,0,0,0,0.293103448,0.465517241,1,0,0,0
0,1,1,1,0,0,0,0.293103448,0.465517241,1,0,0,0
0,1,1,1,0,0,0,0.293103448,0.465517241,0,0,0,0
0,1,1,1,0,0,0,0.293103448,0.461206897,0,0,0,0
0,1,1,1,0,0,0,0.293103448,0.461206897,1,0,1,0
0,1,1,1,0,0,0,0.25,0.461206897,0,0,0,0
0,1,1,1,0,0,0,0.25,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.25,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.103448276,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.103448276,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.103448276,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.103448276,0.431034483,0,0,0,0
0,1,1,1,0,0,0,0.103448276,0.418103448,0,0,0,0
0,1,1,1,0,0,0,0.146551724,0.418103448,0,0,0,0
0,1,1,1,0,0,0,0.146551724,0.418103448,0,0,0,0
0,1,1,1,0,0,0,0.146551724,0.418103448,0,0,0,0
0,1,1,1,0,0,0,0.146551724,0.418103448,0,0,0,0
0,1,1,1,0,0,0,0.146551724,0.418103448,0,0,0,0
0,1,1,1,0,1,0,0.146551724,0.413793103,0,0,0,0
0,0,0,1,0,1,0,0.146551724,0.413793103,0,0,0,0
0,0,0,1,0,0,0,0.103448276,0.439655172,0,0,0,0
