light_Shower,light_FR,light_FL,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,plug_AC,weekday
1,0,0,0,0,0,0.44396551724137934,0.603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.44396551724137934,0.603448275862069,0,1.0,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.6163793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.6293103448275862,0,1.0,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.6163793103448276,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.603448275862069,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.603448275862069,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.603448275862069,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.5905172413793104,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.5905172413793104,0,0.5,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.5905172413793104,0,1.0,1,0,1
1,0,0,0,0,0,0.44396551724137934,0.5905172413793104,0,1.0,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6163793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6594827586206896,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6594827586206896,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6594827586206896,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6594827586206896,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6767241379310345,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.7068965517241379,0,0.5,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.7198275862068966,0,0.0,1,0,1
1,0,0,0,0,0,0.4698275862068966,0.6939655172413793,0,0.0,0,0,1
1,0,0,0,0,0,0.4698275862068966,0.6637931034482759,0,0.0,0,0,1
1,0,0,0,0,0,0.4698275862068966,0.603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.4698275862068966,0.5603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.5301724137931034,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.5172413793103449,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.4870689655172414,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.4870689655172414,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.47413793103448276,0,0.0,0,0,1
1,0,0,0,0,0,0.47844827586206895,0.47413793103448276,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.47413793103448276,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.45689655172413796,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.45689655172413796,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.45689655172413796,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4396551724137931,0,0.0,0,0,1
