timestamp,light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,weekday
2024-05-24 08:10:00,0,0,0,1,0,0,0,0.07758620689655173,0.40948275862068967,0,0.0,0,1
2024-05-24 08:20:00,0,0,0,1,0,0,0,0.14224137931034483,0.4224137931034483,0,0.0,0,1
2024-05-24 08:30:00,0,0,0,1,0,0,0,0.14224137931034483,0.4525862068965517,0,0.0,0,1
2024-05-24 08:40:00,0,0,0,1,0,0,0,0.20689655172413793,0.4525862068965517,0,0.0,0,1
2024-05-24 08:50:00,0,0,0,1,0,0,0,0.22844827586206898,0.4698275862068966,0,0.0,0,1
2024-05-24 09:00:00,0,0,0,1,0,0,0,0.22844827586206898,0.4827586206896552,0,0.0,0,1
2024-05-24 09:10:00,0,0,0,1,0,0,0,0.22844827586206898,0.4827586206896552,0,0.0,0,1
2024-05-24 09:20:00,0,0,0,1,0,0,0,0.22844827586206898,0.4827586206896552,0,0.0,0,1
2024-05-24 09:30:00,0,0,0,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 09:40:00,0,0,0,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 09:50:00,0,0,0,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 10:00:00,0,0,0,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 10:10:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,1,0.0,0,1
2024-05-24 10:20:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,1,0.0,0,1
2024-05-24 10:30:00,0,1,1,1,0,0,0,0.2543103448275862,0.4525862068965517,0,0.0,0,1
2024-05-24 10:40:00,0,1,1,1,0,0,0,0.2543103448275862,0.46551724137931033,1,0.0,0,1
2024-05-24 10:50:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:00:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:10:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:20:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:30:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:40:00,0,1,1,1,0,0,0,0.2543103448275862,0.4827586206896552,0,0.0,0,1
2024-05-24 11:50:00,0,1,1,1,0,0,0,0.2543103448275862,0.4870689655172414,1,0.0,0,1
2024-05-24 12:00:00,0,1,1,1,0,0,0,0.2543103448275862,0.4870689655172414,0,0.0,0,1
2024-05-24 12:10:00,0,1,1,1,0,0,0,0.2543103448275862,0.4870689655172414,0,0.0,0,1
2024-05-24 12:20:00,0,1,1,1,0,0,0,0.2543103448275862,0.4870689655172414,1,0.0,0,1
2024-05-24 12:30:00,0,0,0,1,0,0,0,0.2543103448275862,0.5,0,0.0,0,1
2024-05-24 12:40:00,0,0,0,1,0,0,0,0.2543103448275862,0.5,0,0.0,0,1
2024-05-24 12:50:00,0,0,0,1,0,0,0,0.2543103448275862,0.5258620689655172,0,0.0,0,1
2024-05-24 13:00:00,0,0,0,1,0,0,0,0.2543103448275862,0.5258620689655172,0,0.0,0,1
2024-05-24 13:10:00,0,0,0,1,0,0,0,0.2543103448275862,0.5431034482758621,0,0.0,0,1
2024-05-24 13:20:00,0,0,0,1,0,0,0,0.2543103448275862,0.5431034482758621,0,0.0,0,1
2024-05-24 13:30:00,0,0,0,1,0,1,0,0.2543103448275862,0.5560344827586207,0,0.0,0,1
2024-05-24 13:40:00,0,0,0,1,0,1,0,0.2543103448275862,0.5560344827586207,1,0.0,0,1
2024-05-24 13:50:00,0,0,0,1,0,1,0,0.2543103448275862,0.5732758620689655,0,0.0,0,1
2024-05-24 14:00:00,0,0,0,1,0,1,0,0.2543103448275862,0.5732758620689655,1,0.5,0,1
2024-05-24 14:10:00,0,0,0,1,0,1,0,0.2543103448275862,0.5732758620689655,0,0.5,0,1
2024-05-24 14:20:00,0,0,0,1,0,1,0,0.2025862068965517,0.5732758620689655,0,0.5,0,1
2024-05-24 14:30:00,0,0,0,1,0,1,0,0.2025862068965517,0.5732758620689655,0,0.5,0,1
2024-05-24 14:40:00,0,0,0,1,0,1,0,0.2025862068965517,0.5732758620689655,1,0.5,0,1
2024-05-24 14:50:00,0,0,0,1,0,1,0,0.14655172413793102,0.5646551724137931,0,0.5,0,1
2024-05-24 15:00:00,0,0,0,1,0,1,0,0.14655172413793102,0.5646551724137931,0,0.5,0,1
2024-05-24 15:10:00,0,0,0,1,0,1,0,0.14655172413793102,0.5646551724137931,0,0.5,0,1
2024-05-24 15:20:00,0,0,0,1,0,1,0,0.14655172413793102,0.5646551724137931,0,0.5,0,1
2024-05-24 15:30:00,0,0,0,1,0,1,0,0.14655172413793102,0.5862068965517241,1,0.5,0,1
2024-05-24 15:40:00,0,0,0,1,0,1,0,0.09051724137931035,0.6163793103448276,1,0.5,0,1
2024-05-24 15:50:00,0,0,0,1,0,1,0,0.09051724137931035,0.6293103448275862,0,0.5,0,1
2024-05-24 16:00:00,0,0,0,1,0,1,0,0.09051724137931035,0.6293103448275862,0,0.5,0,1
2024-05-24 16:10:00,0,0,0,1,0,1,0,0.04310344827586207,0.6293103448275862,0,0.5,0,1
2024-05-24 16:20:00,0,0,0,1,0,1,0,0.04310344827586207,0.6293103448275862,0,0.5,0,1
2024-05-24 16:30:00,0,0,0,1,0,1,0,0.04310344827586207,0.5905172413793104,0,0.5,0,1
2024-05-24 16:40:00,0,0,0,1,0,1,0,0.0,0.5905172413793104,0,0.5,0,1
2024-05-24 16:50:00,0,0,0,0,0,1,0,0.0,0.5431034482758621,0,0.5,0,1
2024-05-24 17:00:00,0,0,0,0,0,1,0,0.0,0.5301724137931034,0,0.5,0,1
2024-05-24 17:10:00,0,0,0,0,1,1,0,0.021551724137931036,0.5043103448275862,1,0.5,0,1
2024-05-24 17:20:00,0,1,1,0,0,1,0,0.06896551724137931,0.4870689655172414,0,0.0,0,1
2024-05-24 17:30:00,0,1,1,0,0,1,0,0.06896551724137931,0.4870689655172414,0,0.0,0,1
2024-05-24 17:40:00,0,1,1,0,0,1,0,0.125,0.47413793103448276,0,0.0,0,1
2024-05-24 17:50:00,0,1,1,0,0,1,0,0.1724137931034483,0.47413793103448276,0,0.0,0,1
2024-05-24 18:00:00,0,1,1,0,0,1,0,0.1724137931034483,0.47413793103448276,0,0.0,0,1
2024-05-24 18:10:00,0,1,1,0,0,1,0,0.1724137931034483,0.47413793103448276,0,0.0,0,1
2024-05-24 18:20:00,0,1,1,0,0,1,0,0.21551724137931033,0.45689655172413796,0,0.0,0,1
2024-05-24 18:30:00,0,1,1,0,0,1,0,0.21551724137931033,0.45689655172413796,0,0.0,0,1
2024-05-24 18:40:00,0,1,1,0,0,1,0,0.21551724137931033,0.44396551724137934,0,0.0,0,1
2024-05-24 18:50:00,0,1,1,1,0,1,0,0.21551724137931033,0.44396551724137934,0,0.0,0,1
2024-05-24 19:00:00,0,1,1,1,0,1,0,0.21551724137931033,0.44396551724137934,0,0.0,0,1
2024-05-24 19:10:00,0,1,1,1,0,1,0,0.21551724137931033,0.44396551724137934,0,0.0,0,1
2024-05-24 19:20:00,0,1,1,1,0,1,0,0.21551724137931033,0.44396551724137934,0,0.0,0,1
2024-05-24 19:30:00,0,1,1,1,0,1,0,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 19:40:00,0,1,1,1,0,1,0,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 19:50:00,0,1,1,1,0,1,0,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:00:00,0,1,1,1,0,1,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:10:00,0,1,1,1,0,1,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:20:00,0,1,1,1,0,1,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:30:00,0,1,1,1,0,1,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:40:00,0,1,1,1,0,1,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 20:50:00,1,1,1,1,0,1,0,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 21:00:00,0,1,1,1,0,0,1,0.21551724137931033,0.43103448275862066,0,0.0,0,1
2024-05-24 21:10:00,0,1,1,1,0,0,0,0.25862068965517243,0.43103448275862066,0,0.0,0,1
2024-05-24 21:20:00,0,1,1,1,0,0,0,0.25862068965517243,0.43103448275862066,0,0.0,0,1
2024-05-24 21:30:00,0,1,1,1,0,0,1,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 21:40:00,0,1,1,1,0,0,1,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 21:50:00,0,1,1,1,0,0,0,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 22:00:00,0,1,1,1,0,0,0,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 22:10:00,0,1,1,1,0,0,0,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 22:20:00,0,1,1,1,0,0,1,0.25862068965517243,0.4224137931034483,0,0.0,0,1
2024-05-24 22:30:00,0,1,1,1,0,0,0,0.25862068965517243,0.41379310344827586,0,0.0,0,1
2024-05-24 22:40:00,0,1,1,1,0,0,0,0.25862068965517243,0.41379310344827586,0,0.0,0,1
2024-05-24 22:50:00,0,1,1,1,0,0,0,0.21120689655172414,0.41379310344827586,0,0.0,0,1
2024-05-24 23:00:00,0,1,1,1,0,0,1,0.21120689655172414,0.41379310344827586,0,0.0,1,1
2024-05-24 23:10:00,0,1,1,1,0,0,0,0.21120689655172414,0.41379310344827586,0,0.0,0,1
2024-05-24 23:20:00,0,1,1,1,0,0,0,0.16810344827586207,0.41379310344827586,0,0.0,0,1
2024-05-24 23:30:00,0,1,1,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,1
2024-05-24 23:40:00,0,1,1,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,1
2024-05-24 23:50:00,0,1,1,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,1
2024-05-25 00:00:00,0,1,1,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,0
2024-05-25 00:10:00,0,0,0,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,0
2024-05-25 00:20:00,0,0,0,1,0,0,0,0.16810344827586207,0.3922413793103448,0,0.0,0,0
2024-05-25 00:30:00,0,0,0,1,0,0,0,0.16810344827586207,0.38362068965517243,0,0.0,0,0
2024-05-25 00:40:00,0,0,0,1,0,0,0,0.1206896551724138,0.38362068965517243,0,0.0,0,0
2024-05-25 00:50:00,0,0,0,1,0,0,0,0.1206896551724138,0.38362068965517243,0,0.0,0,0
2024-05-25 01:00:00,0,0,0,1,0,0,0,0.1206896551724138,0.38362068965517243,0,0.0,0,0
2024-05-25 01:10:00,0,0,0,1,0,0,0,0.1206896551724138,0.38362068965517243,0,0.0,0,0
2024-05-25 01:20:00,0,0,0,1,0,0,0,0.1206896551724138,0.38362068965517243,0,0.0,0,0
2024-05-25 01:30:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 01:40:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 01:50:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 02:00:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 02:10:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 02:20:00,0,0,0,1,0,0,0,0.1206896551724138,0.375,0,0.0,0,0
2024-05-25 02:30:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 02:40:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 02:50:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
