light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,weekday
0,0,0,0,0,0,0,0.349137931,0.689655172,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.689655172,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.689655172,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.702586207,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.702586207,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.719827586,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.732758621,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.732758621,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.732758621,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.732758621,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.737068966,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.737068966,0,1,0,0
0,0,0,0,0,0,0,0.392241379,0.737068966,0,1,0,0
0,0,0,0,0,0,0,0.448275862,0.724137931,0,0.5,0,0
0,0,0,0,0,0,0,0.448275862,0.711206897,0,0.5,0,0
0,0,0,0,0,0,0,0.448275862,0.711206897,0,0.5,0,0
0,0,0,0,0,0,0,0.504310345,0.719827586,0,0.5,0,0
0,0,0,0,0,0,0,0.504310345,0.75,0,0.5,0,0
0,0,0,0,0,0,0,0.504310345,0.762931034,0,0.5,0,0
0,0,0,0,0,0,0,0.25,0.409482759,0,0,0,1
0,0,0,0,0,0,0,0.25,0.439655172,0,0,0,1
0,0,0,0,0,0,0,0.293103448,0.439655172,0,0,0,1
0,0,0,0,0,0,0,0.293103448,0.452586207,0,0,0,1
0,0,0,0,0,0,0,0.293103448,0.452586207,0,1,0,1
0,0,0,0,0,0,0,0.36637931,0.482758621,0,1,0,1
0,0,0,0,0,0,0,0.409482759,0.482758621,0,1,0,1
0,0,0,0,0,0,0,0.409482759,0.5,0,0.5,0,1
0,0,0,0,0,0,0,0.409482759,0.5,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.5,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.525862069,0,0.5,0,1
0,0,0,0,0,0,0,0.452586207,0.543103448,0,0.5,0,1
0,0,0,0,0,0,0,0.452586207,0.543103448,0,0.5,0,1
0,0,0,0,0,0,0,0.495689655,0.556034483,0,0.5,0,1
0,0,0,0,0,0,0,0.495689655,0.556034483,0,0.5,0,1
0,0,0,0,0,0,0,0.495689655,0.573275862,0,0.5,0,1
0,0,0,0,1,0,0,0.495689655,0.586206897,0,0.5,0,1
0,0,0,0,1,0,0,0.495689655,0.586206897,0,0.5,0,1
0,0,0,0,1,0,0,0.495689655,0.586206897,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.61637931,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.61637931,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.63362069,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.63362069,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.63362069,0,0.5,0,1
0,0,0,0,1,0,0,0.543103448,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.586206897,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.586206897,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.586206897,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.586206897,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.586206897,0.676724138,0,0,0,1
0,0,0,0,1,0,0,0.586206897,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.586206897,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.586206897,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0.5,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0.5,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0.5,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.706896552,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.693965517,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.693965517,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.732758621,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.75,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.762931034,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.762931034,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.793103448,0,0,0,1
0,0,0,0,0,0,0,0.637931034,0.823275862,0,0,0,1
0,0,0,0,0,0,0,0.637931034,0.823275862,0,0,0,1
0,0,0,0,1,0,0,0.637931034,0.810344828,0,0,0,1
0,0,0,0,0,0,0,0.637931034,0.823275862,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.823275862,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.823275862,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.780172414,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.767241379,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.737068966,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.706896552,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.681034483,0.663793103,0,0,0,1
0,0,0,0,1,0,0,0.629310345,0.650862069,0,0,0,1
0,0,0,0,1,0,0,0.629310345,0.63362069,0,0,0,1
0,0,0,0,1,0,0,0.629310345,0.620689655,0,0,0,1
0,0,0,0,1,0,0,0.590517241,0.620689655,0,0,0,1
0,0,0,0,1,0,0,0.590517241,0.590517241,0,0,0,1
0,0,0,0,0,0,0,0.590517241,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.590517241,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.590517241,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,1,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,1,0.547413793,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.465517241,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.349137931,0.495689655,0,1,0,1
0,0,0,0,0,0,0,0.400862069,0.495689655,0,1,0,1
0,0,0,0,0,0,0,0.400862069,0.495689655,0,1,0,1
0,0,0,0,0,0,0,0.400862069,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.461206897,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.461206897,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.461206897,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.461206897,0.556034483,0,1,0,1
0,0,0,0,0,0,0,0.504310345,0.568965517,0,1,0,1
0,0,0,0,0,0,0,0.504310345,0.568965517,0,1,0,1
0,0,0,0,0,0,0,0.504310345,0.568965517,0,1,0,1
0,0,0,0,1,0,0,0.504310345,0.586206897,0,1,0,1
0,0,0,0,1,0,0,0.504310345,0.603448276,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.603448276,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.603448276,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.61637931,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.629310345,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.629310345,0,1,0,1
0,0,0,0,1,0,0,0.547413793,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.646551724,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.646551724,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.646551724,1,0.5,1,1
0,0,0,0,1,0,0,0.590517241,0.646551724,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.659482759,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.668103448,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.689655172,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.689655172,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.689655172,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.689655172,0,1,0,1
0,0,0,0,1,0,0,0.590517241,0.663793103,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.676724138,0,0.5,0,1
0,0,0,0,1,0,0,0.590517241,0.702586207,0,0.5,0,1
0,0,0,0,1,0,0,0.642241379,0.702586207,0,0.5,0,1
0,0,0,0,1,0,0,0.642241379,0.702586207,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.702586207,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.719827586,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.745689655,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.745689655,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.745689655,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.793103448,0,0,0,1
0,0,0,0,0,0,0,0.642241379,0.853448276,0,0,0,1
0,0,0,0,0,0,0,0.642241379,0.943965517,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.896551724,0,0,0,1
0,0,0,0,0,0,0,0.642241379,0.840517241,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.810344828,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.767241379,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.724137931,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.693965517,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.663793103,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.646551724,0,0,0,1
0,0,0,0,1,0,0,0.642241379,0.646551724,0,0,0,1
0,0,0,0,1,0,0,0.594827586,0.620689655,0,0,0,1
0,0,0,0,0,0,0,0.193965517,0.400862069,0,0,0,1
0,0,0,0,0,0,0,0.219827586,0.400862069,0,0,0,1
0,0,0,0,0,0,0,0.267241379,0.418103448,1,0,1,1
0,0,0,0,0,0,0,0.267241379,0.418103448,0,1,0,1
0,0,0,0,0,0,0,0.314655172,0.418103448,0,1,0,1
0,0,0,0,0,0,0,0.314655172,0.439655172,0,1,0,1
0,0,0,0,0,0,0,0.314655172,0.456896552,0,1,0,1
0,0,0,0,0,0,0,0.396551724,0.469827586,0,1,0,1
0,0,0,0,0,0,0,0.396551724,0.482758621,0,1,0,1
0,0,0,0,0,0,0,0.396551724,0.495689655,0,1,0,1
0,0,0,0,0,0,0,0.443965517,0.512931034,0,1,0,1
0,0,0,0,0,0,0,0.443965517,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.443965517,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.443965517,0.543103448,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.560344828,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.560344828,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.568965517,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.568965517,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.586206897,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.599137931,0,1,0,1
0,0,0,0,0,0,0,0.581896552,0.599137931,1,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.599137931,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,1,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,1,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,1,0,1
0,1,1,0,0,0,0,0.581896552,0.659482759,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.663793103,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.663793103,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.625,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.625,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.625,0.646551724,0,0,0,1
0,0,0,0,0,0,0,0.625,0.702586207,0,0.5,0,1
0,0,0,0,0,0,0,0.625,0.702586207,0,0.5,0,1
0,0,0,0,0,0,0,0.625,0.702586207,0,0,0,1
0,0,0,0,0,0,0,0.625,0.650862069,0,0,0,1
0,0,0,0,0,0,0,0.625,0.63362069,0,0,0,1
0,0,0,0,0,0,0,0.625,0.659482759,0,0,0,1
0,0,0,0,0,0,0,0.625,0.737068966,0,0,0,1
0,0,0,0,0,0,0,0.625,0.724137931,0,0,0,1
0,0,0,0,1,0,0,0.625,0.681034483,0,0,0,1
0,0,0,0,1,0,0,0.625,0.681034483,0,0,0,1
0,0,0,0,1,0,0,0.625,0.663793103,0,0,0,1
0,0,0,0,1,0,0,0.625,0.724137931,0,0,0,1
0,0,0,0,0,0,0,0.625,0.810344828,0,0,0,1
0,0,0,0,0,0,0,0.625,0.836206897,0,0,0,1
0,0,0,0,0,0,0,0.625,0.853448276,0,0,0,1
0,0,0,0,0,0,0,0.625,0.823275862,0,0,0,1
0,0,0,0,1,0,0,0.625,0.75,0,0,0,1
0,0,0,0,1,0,0,0.625,0.689655172,0,0,0,1
0,0,0,0,1,0,0,0.625,0.646551724,0,0,0,1
0,0,0,0,1,0,0,0.594827586,0.61637931,0,0,0,1
0,0,0,0,1,0,0,0.594827586,0.607758621,0,0,0,1
0,0,0,0,1,0,0,0.594827586,0.590517241,0,0,0,1
0,0,0,0,1,0,0,0.594827586,0.590517241,0,0,0,1
0,0,0,0,1,0,0,0.547413793,0.590517241,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.547413793,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.150862069,0.422413793,0,1,0,1
0,0,0,0,0,0,0,0.25862069,0.422413793,0,0.5,0,1
0,0,0,0,0,0,0,0.310344828,0.439655172,0,1,0,1
0,0,0,0,0,0,0,0.310344828,0.439655172,0,1,0,1
0,0,0,0,0,0,0,0.310344828,0.452586207,0,0.5,0,1
0,0,0,0,0,0,0,0.38362069,0.469827586,0,1,0,1
0,0,0,0,0,0,0,0.38362069,0.482758621,0,1,0,1
0,0,0,0,0,0,0,0.38362069,0.5,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.5,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.50862069,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.50862069,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.525862069,0,1,0,1
0,0,0,0,0,0,0,0.452586207,0.543103448,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.543103448,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.573275862,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.573275862,0,1,0,1
0,0,0,0,0,0,0,0.495689655,0.586206897,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.586206897,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.586206897,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.603448276,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.61637931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.61637931,0,1,0,1
0,0,0,0,0,0,0,0.538793103,0.61637931,0,0.5,0,1
0,0,0,0,0,0,0,0.538793103,0.61637931,0,0.5,0,1
0,0,0,0,0,0,0,0.538793103,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.538793103,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.629310345,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.646551724,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.659482759,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.676724138,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.676724138,0,0.5,0,1
0,0,0,0,0,0,0,0.581896552,0.706896552,0,1,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0.5,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0.5,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0.5,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0.5,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.702586207,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.702586207,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.719827586,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.762931034,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.762931034,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.737068966,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.706896552,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.693965517,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.663793103,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.61637931,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.603448276,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.590517241,0,0,0,1
0,0,0,0,1,0,0,0.63362069,0.590517241,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.577586207,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.560344828,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.5,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.456896552,0,0,0,1
0,0,0,0,0,0,0,0.63362069,0.431034483,0,0,0,1
0,0,0,0,0,0,0,0.573275862,0.38362069,0,0,0,1
0,0,0,0,0,0,0,0.573275862,0.38362069,0,0,0,1
0,0,0,0,0,0,0,0.573275862,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.530172414,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.530172414,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.530172414,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.530172414,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.495689655,0.392241379,0,0,0,1
0,0,0,0,0,0,0,0.495689655,0.400862069,0,0,0,1
0,0,0,0,0,0,0,0.495689655,0.400862069,0,0,0,1
0,0,0,0,0,0,0,0.495689655,0.400862069,0,0,0,1
0,0,0,0,0,0,0,0.168103448,0.426724138,0,0,0,1
0,0,0,0,0,0,0,0.168103448,0.439655172,0,0,0,1
