temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,weekday,light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan
0.28694581280788173,0.33435960591133007,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26539408866995073,0.33435960591133007,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26662561576354676,0.33435960591133007,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26662561576354676,0.33004926108374383,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26662561576354676,0.32450738916256155,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26662561576354676,0.32450738916256155,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0
0.26662561576354676,0.32450738916256155,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.3220443349753694,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.3220443349753694,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.3195812807881773,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.31834975369458124,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.31834975369458124,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.3165024630541872,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.26046798029556645,0.31711822660098526,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.2543103448275862,0.31711822660098526,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.2567733990147783,0.31711822660098526,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.250615763546798,0.3146551724137931,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.24445812807881767,0.3146551724137931,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.23214285714285712,0.312807881773399,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.23214285714285712,0.31157635467980294,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.2339901477832512,0.31157635467980294,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.2278325123152709,0.3097290640394088,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.31034482758620685,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.31034482758620685,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.3091133004926108,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.30788177339901474,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.30788177339901474,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.30788177339901474,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
0.22906403940886697,0.3084975369458128,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0
0.22906403940886697,0.3084975369458128,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
0.23029556650246302,0.3084975369458128,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
0.2315270935960591,0.3115763546798029,0.0,0.21428571428571427,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
0.2315270935960591,0.31773399014778325,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0.23953201970443347,0.31773399014778325,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0.2401477832512315,0.33128078817733986,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0.2401477832512315,0.334975369458128,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0.23953201970443347,0.3479064039408867,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0.24261083743842363,0.35221674876847286,0.0,0.5,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.24261083743842363,0.3608374384236453,0.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.24261083743842363,0.37253694581280783,0.0,0.5,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.24261083743842363,0.37499999999999994,0.0,0.5,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.24753694581280786,0.3836206896551723,0.14285714285714285,0.5,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.2580049261083744,0.3928571428571428,0.14285714285714285,0.5,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.2592364532019704,0.3983990147783251,0.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.2697044334975369,0.4070197044334975,0.14285714285714285,0.5,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.27401477832512317,0.41748768472906406,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.27955665024630544,0.4261083743842364,0.0,0.5,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.2838669950738916,0.43657635467980294,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.2900246305418719,0.43842364532019706,0.14285714285714285,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.30357142857142855,0.4538177339901478,0.14285714285714285,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.30972906403940886,0.458128078817734,0.14285714285714285,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.32450738916256155,0.47290640394088673,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.3380541871921182,0.47906403940886705,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
0.3380541871921182,0.48337438423645324,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.3380541871921182,0.48953201970443355,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
0.34605911330049255,0.4938423645320197,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.3596059113300492,0.4975369458128079,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.3780788177339901,0.500615763546798,0.0,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.3873152709359605,0.5030788177339901,0.0,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.39347290640394084,0.5073891625615763,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.39347290640394084,0.5073891625615763,0.14285714285714285,0.5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.39963054187192115,0.5049261083743842,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.40640394088669946,0.5092364532019705,0.0,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.41256157635467977,0.5049261083743842,0.0,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4187192118226601,0.4981527093596059,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4187192118226601,0.4919950738916256,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4187192118226601,0.4969211822660098,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4291871921182266,0.5012315270935961,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4353448275862069,0.5080049261083743,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4353448275862069,0.5129310344827586,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4353448275862069,0.522167487684729,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.4353448275862069,0.5240147783251231,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.44766009852216754,0.5240147783251231,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.44766009852216754,0.5332512315270936,0.0,0.5,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.46059113300492605,0.5492610837438424,0.0,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.46059113300492605,0.5541871921182265,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.46059113300492605,0.5615763546798029,0.0,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.46736453201970435,0.5701970443349753,0.0,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.47352216748768466,0.5763546798029556,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.47352216748768466,0.5874384236453203,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.47352216748768466,0.5929802955665024,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
0.47352216748768466,0.5972906403940886,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
0.47352216748768466,0.5960591133004925,0.0,0.35714285714285715,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
0.47352216748768466,0.6003694581280788,0.0,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
0.479679802955665,0.6108374384236452,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
0.4858374384236453,0.6182266009852216,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
0.4858374384236453,0.6219211822660099,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
0.49199507389162556,0.6200738916256158,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
0.49199507389162556,0.6120689655172413,0.0,0.21428571428571427,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
0.49199507389162556,0.6083743842364532,0.0,0.21428571428571427,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
0.49815270935960587,0.6034482758620691,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.49815270935960587,0.602216748768473,0.0,0.07142857142857142,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.49815270935960587,0.6071428571428571,0.0,0.07142857142857142,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.49815270935960587,0.5966748768472907,0.0,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.49815270935960587,0.5892857142857144,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.5006157635467979,0.5738916256157636,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.5006157635467979,0.5689655172413793,0.0,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.5006157635467979,0.5708128078817735,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.5006157635467979,0.5523399014778325,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.4963054187192118,0.5314039408866995,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.4963054187192118,0.5116995073891626,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.4963054187192118,0.4975369458128079,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0.4963054187192118,0.4815270935960591,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
0.4963054187192118,0.4766009852216748,0.0,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
0.4926108374384236,0.4649014778325123,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
0.4926108374384236,0.45566502463054187,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285
0.4907635467980295,0.4439655172413793,0.0,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.49322660098522164,0.4341133004926108,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.49322660098522164,0.4261083743842364,0.0,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.49322660098522164,0.4242610837438424,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.49322660098522164,0.41995073891625617,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.4876847290640394,0.41256157635467977,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857
0.4766009852216748,0.40886699507389157,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.2857142857142857
0.4766009852216748,0.40640394088669946,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.2857142857142857
0.46428571428571425,0.3990147783251231,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855
0.4624384236453202,0.40086206896551724,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714
0.4624384236453202,0.4002463054187192,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714
0.45012315270935954,0.4002463054187192,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.0,0.0,0.42857142857142855
0.44211822660098515,0.3897783251231527,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.0,0.0,0.5714285714285714
0.43411330049261077,0.3866995073891625,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.0,0.0,0.5714285714285714
0.41502463054187194,0.3873152709359605,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.0,0.14285714285714285,0.5714285714285714
0.4082512315270936,0.38115763546798026,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.42857142857142855
0.39162561576354676,0.3762315270935961,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.42857142857142855
0.39162561576354676,0.3719211822660098,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.0,0.0,0.14285714285714285,0.14285714285714285
0.38546798029556645,0.3663793103448275,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285
0.37068965517241376,0.3602216748768473,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
0.36453201970443344,0.3516009852216749,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857
0.35591133004926107,0.3516009852216749,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857
0.34975369458128075,0.3479064039408867,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
0.34975369458128075,0.34544334975369456,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
0.34359605911330043,0.3417487684729063,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
0.3294334975369458,0.3417487684729063,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
